[0.7134 0.6542 0.5516 0.4513 0.3276 0.2120 0.1149]
epoch=  703  step= 9150  Loss=0.4276  cls_acc=92.38  best_map=46.13
[0.7040 0.6453 0.5444 0.4469 0.3251 0.2076 0.1123]
epoch=  707  step= 9200  Loss=0.4258  cls_acc=90.48  best_map=46.13
[0.7058 0.6463 0.5421 0.4472 0.3187 0.2053 0.1099]
epoch=  711  step= 9250  Loss=0.4368  cls_acc=92.38  best_map=46.13
[0.7040 0.6510 0.5446 0.4505 0.3287 0.2115 0.1138]
epoch=  715  step= 9300  Loss=0.4454  cls_acc=90.00  best_map=46.13
[0.7076 0.6511 0.5457 0.4501 0.3264 0.2089 0.1126]
epoch=  719  step= 9350  Loss=0.4247  cls_acc=90.00  best_map=46.13
[0.7045 0.6469 0.5435 0.4459 0.3250 0.2085 0.1115]
epoch=  723  step= 9400  Loss=0.4218  cls_acc=91.43  best_map=46.13
[0.6665 0.6131 0.5159 0.4278 0.3136 0.2018 0.1078]
epoch=  726  step= 9450  Loss=0.4222  cls_acc=84.29  best_map=46.13
[0.7124 0.6551 0.5519 0.4497 0.3240 0.2063 0.1133]
epoch=  730  step= 9500  Loss=0.4199  cls_acc=93.33  best_map=46.13
[0.7102 0.6515 0.5427 0.4486 0.3255 0.2042 0.1103]
epoch=  734  step= 9550  Loss=0.4107  cls_acc=91.43  best_map=46.13
[0.7061 0.6477 0.5463 0.4483 0.3273 0.2108 0.1143]
epoch=  738  step= 9600  Loss=0.4089  cls_acc=91.43  best_map=46.13
[0.7040 0.6461 0.5438 0.4456 0.3254 0.2064 0.1110]
epoch=  742  step= 9650  Loss=0.4140  cls_acc=91.90  best_map=46.13
[0.7046 0.6463 0.5426 0.4459 0.3221 0.2053 0.1112]
epoch=  746  step= 9700  Loss=0.4060  cls_acc=90.95  best_map=46.13
[0.7013 0.6441 0.5425 0.4444 0.3206 0.2044 0.1130]
epoch=  749  step= 9750  Loss=0.4038  cls_acc=90.95  best_map=46.13
[0.7052 0.6506 0.5512 0.4514 0.3265 0.2123 0.1178]
epoch=  753  step= 9800  Loss=0.3993  cls_acc=90.95  best_map=46.13
[0.7023 0.6463 0.5413 0.4438 0.3203 0.2035 0.1086]
epoch=  757  step= 9850  Loss=0.4194  cls_acc=90.00  best_map=46.13
[0.6893 0.6320 0.5356 0.4384 0.3202 0.1993 0.1109]
epoch=  761  step= 9900  Loss=0.4060  cls_acc=89.05  best_map=46.13
[0.7037 0.6439 0.5332 0.4380 0.3126 0.1977 0.1067]
epoch=  765  step= 9950  Loss=0.4136  cls_acc=91.90  best_map=46.13
[0.7121 0.6554 0.5484 0.4509 0.3262 0.2049 0.1110]
epoch=  769  step=10000  Loss=0.3949  cls_acc=92.38  best_map=46.13
[0.7099 0.6527 0.5479 0.4528 0.3312 0.2082 0.1141]
epoch=  773  step=10050  Loss=0.3947  cls_acc=92.38  best_map=46.13
[0.7023 0.6441 0.5416 0.4443 0.3189 0.1974 0.1061]
epoch=  776  step=10100  Loss=0.3946  cls_acc=91.43  best_map=46.13
[0.7007 0.6424 0.5423 0.4440 0.3245 0.2022 0.1118]
epoch=  780  step=10150  Loss=0.3971  cls_acc=91.90  best_map=46.13
[0.6954 0.6384 0.5337 0.4391 0.3194 0.2011 0.1051]
epoch=  784  step=10200  Loss=0.4058  cls_acc=89.52  best_map=46.13
[0.7069 0.6492 0.5400 0.4473 0.3255 0.2043 0.1079]
epoch=  788  step=10250  Loss=0.4029  cls_acc=90.95  best_map=46.13
[0.7067 0.6504 0.5446 0.4460 0.3241 0.2067 0.1132]
epoch=  792  step=10300  Loss=0.3959  cls_acc=90.95  best_map=46.13
[0.7084 0.6547 0.5510 0.4538 0.3281 0.2107 0.1162]
epoch=  796  step=10350  Loss=0.3907  cls_acc=90.95  best_map=46.13
[0.7021 0.6445 0.5402 0.4458 0.3214 0.2005 0.1094]
epoch=  799  step=10400  Loss=0.3911  cls_acc=90.00  best_map=46.13
[0.6978 0.6402 0.5421 0.4483 0.3279 0.2052 0.1118]
epoch=  803  step=10450  Loss=0.3895  cls_acc=88.57  best_map=46.13
[0.7058 0.6500 0.5464 0.4494 0.3229 0.2045 0.1125]
epoch=  807  step=10500  Loss=0.4027  cls_acc=89.52  best_map=46.13
[0.7032 0.6456 0.5454 0.4471 0.3247 0.2065 0.1103]
epoch=  811  step=10550  Loss=0.3887  cls_acc=89.52  best_map=46.13
[0.7029 0.6447 0.5427 0.4448 0.3218 0.2034 0.1081]
epoch=  815  step=10600  Loss=0.4000  cls_acc=90.48  best_map=46.13
[0.7048 0.6474 0.5458 0.4431 0.3198 0.2034 0.1083]
epoch=  819  step=10650  Loss=0.3814  cls_acc=91.43  best_map=46.13
[0.7096 0.6560 0.5517 0.4526 0.3236 0.2091 0.1144]
epoch=  823  step=10700  Loss=0.3745  cls_acc=92.38  best_map=46.13
[0.7042 0.6467 0.5440 0.4508 0.3235 0.2075 0.1117]
epoch=  826  step=10750  Loss=0.3823  cls_acc=88.57  best_map=46.13
[0.7134 0.6570 0.5464 0.4525 0.3286 0.2086 0.1123]
epoch=  830  step=10800  Loss=0.3890  cls_acc=90.95  best_map=46.13
[0.7036 0.6474 0.5412 0.4427 0.3228 0.2047 0.1097]
epoch=  834  step=10850  Loss=0.3732  cls_acc=90.00  best_map=46.13
[0.7062 0.6521 0.5499 0.4507 0.3256 0.2118 0.1142]
epoch=  838  step=10900  Loss=0.3881  cls_acc=90.48  best_map=46.13
[0.6936 0.6384 0.5352 0.4414 0.3244 0.2079 0.1073]
epoch=  842  step=10950  Loss=0.3970  cls_acc=90.48  best_map=46.13
[0.7064 0.6491 0.5446 0.4436 0.3255 0.2020 0.1104]
epoch=  846  step=11000  Loss=0.3702  cls_acc=92.86  best_map=46.13
[0.7032 0.6459 0.5425 0.4487 0.3257 0.2085 0.1139]
epoch=  849  step=11050  Loss=0.3661  cls_acc=89.05  best_map=46.13
[0.7051 0.6457 0.5458 0.4425 0.3190 0.2024 0.1065]
epoch=  853  step=11100  Loss=0.3657  cls_acc=90.00  best_map=46.13
[0.7073 0.6491 0.5462 0.4460 0.3238 0.2049 0.1100]
epoch=  857  step=11150  Loss=0.3677  cls_acc=91.43  best_map=46.13
[0.7060 0.6466 0.5387 0.4470 0.3231 0.2036 0.1099]
epoch=  861  step=11200  Loss=0.3759  cls_acc=92.38  best_map=46.13
[0.6974 0.6407 0.5344 0.4362 0.3225 0.2047 0.1108]
epoch=  865  step=11250  Loss=0.3627  cls_acc=89.52  best_map=46.13
[0.7061 0.6460 0.5432 0.4443 0.3240 0.2021 0.1093]
epoch=  869  step=11300  Loss=0.3765  cls_acc=92.38  best_map=46.13
[0.7101 0.6524 0.5480 0.4519 0.3227 0.2051 0.1120]
epoch=  873  step=11350  Loss=0.3663  cls_acc=91.43  best_map=46.13
[0.6996 0.6397 0.5386 0.4443 0.3204 0.2013 0.1100]
epoch=  876  step=11400  Loss=0.3703  cls_acc=90.00  best_map=46.13
[0.6967 0.6372 0.5361 0.4427 0.3215 0.2009 0.1061]
epoch=  880  step=11450  Loss=0.3690  cls_acc=89.05  best_map=46.13
[0.7025 0.6447 0.5377 0.4414 0.3217 0.2005 0.1101]
epoch=  884  step=11500  Loss=0.3643  cls_acc=91.90  best_map=46.13
[0.7090 0.6506 0.5495 0.4487 0.3218 0.2051 0.1110]
epoch=  888  step=11550  Loss=0.3711  cls_acc=91.43  best_map=46.13
[0.7053 0.6487 0.5438 0.4455 0.3240 0.2028 0.1083]
epoch=  892  step=11600  Loss=0.3742  cls_acc=91.43  best_map=46.13
[0.6955 0.6383 0.5311 0.4404 0.3209 0.2009 0.1077]
epoch=  896  step=11650  Loss=0.3589  cls_acc=90.00  best_map=46.13
[0.7058 0.6482 0.5441 0.4515 0.3231 0.2052 0.1095]
epoch=  899  step=11700  Loss=0.3685  cls_acc=91.90  best_map=46.13
