[0.7173 0.6558 0.5624 0.4672 0.3474 0.2338 0.1294]
epoch=  703  step= 9150  Loss=0.4461  cls_acc=92.86  best_map=45.28
[0.7114 0.6515 0.5590 0.4668 0.3492 0.2387 0.1314]
epoch=  707  step= 9200  Loss=0.4480  cls_acc=90.00  best_map=45.28
[0.7130 0.6518 0.5607 0.4648 0.3472 0.2322 0.1293]
epoch=  711  step= 9250  Loss=0.4393  cls_acc=91.90  best_map=45.28
[0.7099 0.6501 0.5545 0.4608 0.3436 0.2354 0.1279]
epoch=  715  step= 9300  Loss=0.4368  cls_acc=90.95  best_map=45.28
[0.7136 0.6538 0.5595 0.4633 0.3459 0.2354 0.1293]
epoch=  719  step= 9350  Loss=0.4330  cls_acc=90.48  best_map=45.28
[0.7092 0.6509 0.5549 0.4624 0.3459 0.2341 0.1298]
epoch=  723  step= 9400  Loss=0.4322  cls_acc=91.43  best_map=45.28
[0.7236 0.6644 0.5663 0.4713 0.3514 0.2389 0.1339]
epoch=  726  step= 9450  Loss=0.4320  cls_acc=93.33  best_map=45.28
[0.7181 0.6590 0.5646 0.4706 0.3522 0.2372 0.1307]
epoch=  730  step= 9500  Loss=0.4297  cls_acc=92.86  best_map=45.28
[0.7148 0.6552 0.5645 0.4674 0.3475 0.2381 0.1285]
epoch=  734  step= 9550  Loss=0.4207  cls_acc=91.90  best_map=45.28
[0.7170 0.6572 0.5655 0.4750 0.3529 0.2376 0.1349]
epoch=  738  step= 9600  Loss=0.4274  cls_acc=91.43  best_map=45.28
[0.7151 0.6525 0.5598 0.4637 0.3485 0.2358 0.1311]
epoch=  742  step= 9650  Loss=0.4168  cls_acc=93.33  best_map=45.28
[0.7167 0.6559 0.5640 0.4708 0.3531 0.2385 0.1328]
epoch=  746  step= 9700  Loss=0.4178  cls_acc=91.43  best_map=45.28
[0.7080 0.6501 0.5574 0.4624 0.3477 0.2388 0.1305]
epoch=  749  step= 9750  Loss=0.4478  cls_acc=89.05  best_map=45.28
[0.7209 0.6628 0.5660 0.4680 0.3538 0.2425 0.1372]
epoch=  753  step= 9800  Loss=0.4356  cls_acc=91.43  best_map=45.28
[0.7133 0.6532 0.5592 0.4635 0.3499 0.2397 0.1344]
epoch=  757  step= 9850  Loss=0.4207  cls_acc=90.00  best_map=45.28
[0.7219 0.6617 0.5681 0.4717 0.3548 0.2371 0.1328]
epoch=  761  step= 9900  Loss=0.4069  cls_acc=92.86  best_map=45.28
[0.7206 0.6607 0.5626 0.4668 0.3543 0.2374 0.1305]
epoch=  765  step= 9950  Loss=0.4105  cls_acc=93.33  best_map=45.28
[0.7180 0.6549 0.5625 0.4696 0.3532 0.2401 0.1328]
epoch=  769  step=10000  Loss=0.3994  cls_acc=92.38  best_map=45.28
[0.7151 0.6535 0.5626 0.4673 0.3499 0.2387 0.1312]
epoch=  773  step=10050  Loss=0.3979  cls_acc=91.90  best_map=45.28
[0.7147 0.6543 0.5612 0.4664 0.3499 0.2304 0.1255]
epoch=  776  step=10100  Loss=0.3980  cls_acc=91.90  best_map=45.28
[0.7161 0.6568 0.5606 0.4664 0.3517 0.2398 0.1355]
epoch=  780  step=10150  Loss=0.3949  cls_acc=91.90  best_map=45.28
[0.7103 0.6501 0.5563 0.4637 0.3488 0.2374 0.1347]
epoch=  784  step=10200  Loss=0.3869  cls_acc=90.00  best_map=45.28
[0.7142 0.6523 0.5596 0.4672 0.3523 0.2330 0.1284]
epoch=  788  step=10250  Loss=0.3856  cls_acc=92.38  best_map=45.28
[0.7155 0.6572 0.5600 0.4665 0.3494 0.2379 0.1352]
epoch=  792  step=10300  Loss=0.3817  cls_acc=92.86  best_map=45.28
[0.7167 0.6592 0.5647 0.4696 0.3530 0.2396 0.1371]
epoch=  796  step=10350  Loss=0.3846  cls_acc=91.43  best_map=45.28
[0.7166 0.6566 0.5599 0.4668 0.3493 0.2381 0.1344]
epoch=  799  step=10400  Loss=0.3880  cls_acc=92.38  best_map=45.28
[0.7180 0.6602 0.5656 0.4731 0.3512 0.2382 0.1345]
epoch=  803  step=10450  Loss=0.3861  cls_acc=91.90  best_map=45.28
[0.7128 0.6519 0.5549 0.4623 0.3459 0.2346 0.1311]
epoch=  807  step=10500  Loss=0.3887  cls_acc=90.00  best_map=45.28
[0.7181 0.6544 0.5665 0.4707 0.3520 0.2314 0.1256]
epoch=  811  step=10550  Loss=0.3900  cls_acc=92.38  best_map=45.28
[0.7192 0.6582 0.5620 0.4698 0.3510 0.2373 0.1299]
epoch=  815  step=10600  Loss=0.3903  cls_acc=92.38  best_map=45.28
[0.7064 0.6468 0.5560 0.4611 0.3423 0.2268 0.1236]
epoch=  819  step=10650  Loss=0.3791  cls_acc=91.43  best_map=45.28
[0.7161 0.6556 0.5649 0.4725 0.3522 0.2379 0.1317]
epoch=  823  step=10700  Loss=0.3708  cls_acc=90.00  best_map=45.28
[0.7173 0.6573 0.5619 0.4713 0.3499 0.2393 0.1349]
epoch=  826  step=10750  Loss=0.3791  cls_acc=91.43  best_map=45.28
[0.7196 0.6599 0.5644 0.4701 0.3535 0.2395 0.1337]
epoch=  830  step=10800  Loss=0.3790  cls_acc=91.90  best_map=45.28
[0.7150 0.6547 0.5630 0.4692 0.3491 0.2368 0.1296]
epoch=  834  step=10850  Loss=0.3727  cls_acc=91.43  best_map=45.28
[0.7175 0.6591 0.5618 0.4684 0.3534 0.2387 0.1342]
epoch=  838  step=10900  Loss=0.3760  cls_acc=90.48  best_map=45.28
[0.7135 0.6529 0.5590 0.4660 0.3505 0.2367 0.1309]
epoch=  842  step=10950  Loss=0.3797  cls_acc=91.43  best_map=45.28
[0.7120 0.6498 0.5561 0.4662 0.3468 0.2344 0.1288]
epoch=  846  step=11000  Loss=0.3655  cls_acc=91.90  best_map=45.28
[0.7142 0.6557 0.5611 0.4684 0.3519 0.2364 0.1309]
epoch=  849  step=11050  Loss=0.3583  cls_acc=93.33  best_map=45.28
[0.7063 0.6471 0.5523 0.4625 0.3486 0.2328 0.1271]
epoch=  853  step=11100  Loss=0.3577  cls_acc=90.00  best_map=45.28
[0.7159 0.6546 0.5591 0.4629 0.3470 0.2317 0.1292]
epoch=  857  step=11150  Loss=0.3550  cls_acc=92.38  best_map=45.28
[0.7128 0.6532 0.5547 0.4604 0.3448 0.2323 0.1293]
epoch=  861  step=11200  Loss=0.3666  cls_acc=91.43  best_map=45.28
[0.7121 0.6506 0.5559 0.4625 0.3482 0.2352 0.1323]
epoch=  865  step=11250  Loss=0.3485  cls_acc=91.90  best_map=45.28
[0.7098 0.6496 0.5533 0.4599 0.3417 0.2267 0.1235]
epoch=  869  step=11300  Loss=0.3570  cls_acc=92.86  best_map=45.28
[0.7159 0.6559 0.5617 0.4678 0.3512 0.2354 0.1337]
epoch=  873  step=11350  Loss=0.3488  cls_acc=92.38  best_map=45.28
[0.7118 0.6530 0.5552 0.4607 0.3499 0.2364 0.1323]
epoch=  876  step=11400  Loss=0.3547  cls_acc=91.43  best_map=45.28
[0.7166 0.6569 0.5572 0.4690 0.3528 0.2353 0.1305]
epoch=  880  step=11450  Loss=0.3480  cls_acc=92.38  best_map=45.28
[0.7119 0.6516 0.5569 0.4627 0.3482 0.2388 0.1306]
epoch=  884  step=11500  Loss=0.3439  cls_acc=91.90  best_map=45.28
[0.7121 0.6490 0.5611 0.4706 0.3500 0.2320 0.1256]
epoch=  888  step=11550  Loss=0.3530  cls_acc=90.95  best_map=45.28
[0.7129 0.6528 0.5557 0.4665 0.3493 0.2388 0.1306]
epoch=  892  step=11600  Loss=0.3644  cls_acc=92.38  best_map=45.28
[0.7061 0.6481 0.5520 0.4570 0.3424 0.2293 0.1241]
epoch=  896  step=11650  Loss=0.3498  cls_acc=90.48  best_map=45.28
[0.6975 0.6377 0.5497 0.4541 0.3415 0.2278 0.1223]
epoch=  899  step=11700  Loss=0.3393  cls_acc=89.05  best_map=45.28
